Energy_Source,Municipality,Month,Day_Type,Hour,Value
Solar_C1_Industrial,Agliè,May,Weekday,16,0.0
Solar_C1_Industrial,Agliè,May,Weekday,17,0.0
Solar_C1_Industrial,Agliè,May,Weekday,18,0.0
Solar_C1_Industrial,Agliè,May,Weekday,19,0.0
Solar_C1_Industrial,Agliè,May,Weekday,20,0
Solar_C1_Industrial,Agliè,May,Weekday,21,0
Solar_C1_Industrial,Agliè,May,Weekday,22,0
Solar_C1_Industrial,Agliè,May,Weekday,23,0
Solar_C1_Industrial,Agliè,May,Weekday,24,0
Solar_C1_Industrial,Agliè,May,Weekend,1,0
Solar_C1_Industrial,Agliè,May,Weekend,2,0
Solar_C1_Industrial,Agliè,May,Weekend,3,0
Solar_C1_Industrial,Agliè,May,Weekend,4,0
Solar_C1_Industrial,Agliè,May,Weekend,5,0
Solar_C1_Industrial,Agliè,May,Weekend,6,0.0
Solar_C1_Industrial,Agliè,May,Weekend,7,0.0
Solar_C1_Industrial,Agliè,May,Weekend,8,0.0
Solar_C1_Industrial,Agliè,May,Weekend,9,0.0
Solar_C1_Industrial,Agliè,May,Weekend,10,0.0
Solar_C1_Industrial,Agliè,May,Weekend,11,0.0
Solar_C1_Industrial,Agliè,May,Weekend,12,0.0
Solar_C1_Industrial,Agliè,May,Weekend,13,0.0
Solar_C1_Industrial,Agliè,May,Weekend,14,0.0
Solar_C1_Industrial,Agliè,May,Weekend,15,0.0
Solar_C1_Industrial,Agliè,May,Weekend,16,0.0
Solar_C1_Industrial,Agliè,May,Weekend,17,0.0
Solar_C1_Industrial,Agliè,May,Weekend,18,0.0
Solar_C1_Industrial,Agliè,May,Weekend,19,0.0
Solar_C1_Industrial,Agliè,May,Weekend,20,0
Solar_C1_Industrial,Agliè,May,Weekend,21,0
Solar_C1_Industrial,Agliè,May,Weekend,22,0
Solar_C1_Industrial,Agliè,May,Weekend,23,0
Solar_C1_Industrial,Agliè,May,Weekend,24,0
Solar_C1_Industrial,Agliè,Jun,Weekday,1,0
Solar_C1_Industrial,Agliè,Jun,Weekday,2,0
Solar_C1_Industrial,Agliè,Jun,Weekday,3,0
Solar_C1_Industrial,Agliè,Jun,Weekday,4,0
Solar_C1_Industrial,Agliè,Jun,Weekday,5,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,6,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,7,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,8,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,9,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,10,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,11,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,12,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,13,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,14,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,15,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,16,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,17,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,18,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,19,0.0
Solar_C1_Industrial,Agliè,Jun,Weekday,20,0
Solar_C1_Industrial,Agliè,Jun,Weekday,21,0
Solar_C1_Industrial,Agliè,Jun,Weekday,22,0
Solar_C1_Industrial,Agliè,Jun,Weekday,23,0
Solar_C1_Industrial,Agliè,Jun,Weekday,24,0
Solar_C1_Industrial,Agliè,Jun,Weekend,1,0
Solar_C1_Industrial,Agliè,Jun,Weekend,2,0
Solar_C1_Industrial,Agliè,Jun,Weekend,3,0
Solar_C1_Industrial,Agliè,Jun,Weekend,4,0
Solar_C1_Industrial,Agliè,Jun,Weekend,5,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,6,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,7,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,8,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,9,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,10,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,11,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,12,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,13,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,14,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,15,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,16,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,17,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,18,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,19,0.0
Solar_C1_Industrial,Agliè,Jun,Weekend,20,0
Solar_C1_Industrial,Agliè,Jun,Weekend,21,0
Solar_C1_Industrial,Agliè,Jun,Weekend,22,0
Solar_C1_Industrial,Agliè,Jun,Weekend,23,0
Solar_C1_Industrial,Agliè,Jun,Weekend,24,0
Solar_C1_Industrial,Agliè,Jul,Weekday,1,0
Solar_C1_Industrial,Agliè,Jul,Weekday,2,0
Solar_C1_Industrial,Agliè,Jul,Weekday,3,0
Solar_C1_Industrial,Agliè,Jul,Weekday,4,0
Solar_C1_Industrial,Agliè,Jul,Weekday,5,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,6,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,7,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,8,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,9,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,10,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,11,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,12,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,13,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,14,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,15,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,16,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,17,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,18,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,19,0.0
Solar_C1_Industrial,Agliè,Jul,Weekday,20,0
Solar_C1_Industrial,Agliè,Jul,Weekday,21,0
Solar_C1_Industrial,Agliè,Jul,Weekday,22,0
Solar_C1_Industrial,Agliè,Jul,Weekday,23,0
Solar_C1_Industrial,Agliè,Jul,Weekday,24,0
Solar_C1_Industrial,Agliè,Jul,Weekend,1,0
Solar_C1_Industrial,Agliè,Jul,Weekend,2,0
Solar_C1_Industrial,Agliè,Jul,Weekend,3,0
Solar_C1_Industrial,Agliè,Jul,Weekend,4,0
Solar_C1_Industrial,Agliè,Jul,Weekend,5,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,6,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,7,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,8,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,9,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,10,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,11,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,12,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,13,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,14,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,15,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,16,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,17,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,18,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,19,0.0
Solar_C1_Industrial,Agliè,Jul,Weekend,20,0
Solar_C1_Industrial,Agliè,Jul,Weekend,21,0
Solar_C1_Industrial,Agliè,Jul,Weekend,22,0
Solar_C1_Industrial,Agliè,Jul,Weekend,23,0
Solar_C1_Industrial,Agliè,Jul,Weekend,24,0
Solar_C1_Industrial,Agliè,Aug,Weekday,1,0
Solar_C1_Industrial,Agliè,Aug,Weekday,2,0
Solar_C1_Industrial,Agliè,Aug,Weekday,3,0
Solar_C1_Industrial,Agliè,Aug,Weekday,4,0
Solar_C1_Industrial,Agliè,Aug,Weekday,5,0
Solar_C1_Industrial,Agliè,Aug,Weekday,6,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,7,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,8,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,9,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,10,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,11,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,12,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,13,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,14,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,15,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,16,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,17,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,18,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,19,0.0
Solar_C1_Industrial,Agliè,Aug,Weekday,20,0
Solar_C1_Industrial,Agliè,Aug,Weekday,21,0
Solar_C1_Industrial,Agliè,Aug,Weekday,22,0
Solar_C1_Industrial,Agliè,Aug,Weekday,23,0
Solar_C1_Industrial,Agliè,Aug,Weekday,24,0
Solar_C1_Industrial,Agliè,Aug,Weekend,1,0
Solar_C1_Industrial,Agliè,Aug,Weekend,2,0
Solar_C1_Industrial,Agliè,Aug,Weekend,3,0
Solar_C1_Industrial,Agliè,Aug,Weekend,4,0
Solar_C1_Industrial,Agliè,Aug,Weekend,5,0
Solar_C1_Industrial,Agliè,Aug,Weekend,6,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,7,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,8,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,9,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,10,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,11,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,12,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,13,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,14,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,15,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,16,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,17,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,18,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,19,0.0
Solar_C1_Industrial,Agliè,Aug,Weekend,20,0
Solar_C1_Industrial,Agliè,Aug,Weekend,21,0
Solar_C1_Industrial,Agliè,Aug,Weekend,22,0
Solar_C1_Industrial,Agliè,Aug,Weekend,23,0
Solar_C1_Industrial,Agliè,Aug,Weekend,24,0
Solar_C1_Industrial,Agliè,Sep,Weekday,1,0
Solar_C1_Industrial,Agliè,Sep,Weekday,2,0
Solar_C1_Industrial,Agliè,Sep,Weekday,3,0
Solar_C1_Industrial,Agliè,Sep,Weekday,4,0
Solar_C1_Industrial,Agliè,Sep,Weekday,5,0
Solar_C1_Industrial,Agliè,Sep,Weekday,6,0
Solar_C1_Industrial,Agliè,Sep,Weekday,7,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,8,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,9,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,10,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,11,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,12,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,13,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,14,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,15,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,16,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,17,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,18,0.0
Solar_C1_Industrial,Agliè,Sep,Weekday,19,0
Solar_C1_Industrial,Agliè,Sep,Weekday,20,0
Solar_C1_Industrial,Agliè,Sep,Weekday,21,0
Solar_C1_Industrial,Agliè,Sep,Weekday,22,0
Solar_C1_Industrial,Agliè,Sep,Weekday,23,0
Solar_C1_Industrial,Agliè,Sep,Weekday,24,0
Solar_C1_Industrial,Agliè,Sep,Weekend,1,0
Solar_C1_Industrial,Agliè,Sep,Weekend,2,0
Solar_C1_Industrial,Agliè,Sep,Weekend,3,0
Solar_C1_Industrial,Agliè,Sep,Weekend,4,0
Solar_C1_Industrial,Agliè,Sep,Weekend,5,0
Solar_C1_Industrial,Agliè,Sep,Weekend,6,0
Solar_C1_Industrial,Agliè,Sep,Weekend,7,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,8,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,9,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,10,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,11,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,12,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,13,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,14,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,15,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,16,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,17,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,18,0.0
Solar_C1_Industrial,Agliè,Sep,Weekend,19,0
Solar_C1_Industrial,Agliè,Sep,Weekend,20,0
Solar_C1_Industrial,Agliè,Sep,Weekend,21,0
Solar_C1_Industrial,Agliè,Sep,Weekend,22,0
Solar_C1_Industrial,Agliè,Sep,Weekend,23,0
Solar_C1_Industrial,Agliè,Sep,Weekend,24,0
Solar_C1_Industrial,Agliè,Oct,Weekday,1,0
Solar_C1_Industrial,Agliè,Oct,Weekday,2,0
Solar_C1_Industrial,Agliè,Oct,Weekday,3,0
Solar_C1_Industrial,Agliè,Oct,Weekday,4,0
Solar_C1_Industrial,Agliè,Oct,Weekday,5,0
Solar_C1_Industrial,Agliè,Oct,Weekday,6,0
Solar_C1_Industrial,Agliè,Oct,Weekday,7,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,8,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,9,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,10,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,11,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,12,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,13,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,14,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,15,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,16,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,17,0.0
Solar_C1_Industrial,Agliè,Oct,Weekday,18,0
Solar_C1_Industrial,Agliè,Oct,Weekday,19,0
Solar_C1_Industrial,Agliè,Oct,Weekday,20,0
Solar_C1_Industrial,Agliè,Oct,Weekday,21,0
Solar_C1_Industrial,Agliè,Oct,Weekday,22,0
Solar_C1_Industrial,Agliè,Oct,Weekday,23,0
Solar_C1_Industrial,Agliè,Oct,Weekday,24,0
Solar_C1_Industrial,Agliè,Oct,Weekend,1,0
Solar_C1_Industrial,Agliè,Oct,Weekend,2,0
Solar_C1_Industrial,Agliè,Oct,Weekend,3,0
Solar_C1_Industrial,Agliè,Oct,Weekend,4,0
Solar_C1_Industrial,Agliè,Oct,Weekend,5,0
Solar_C1_Industrial,Agliè,Oct,Weekend,6,0
Solar_C1_Industrial,Agliè,Oct,Weekend,7,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,8,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,9,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,10,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,11,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,12,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,13,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,14,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,15,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,16,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,17,0.0
Solar_C1_Industrial,Agliè,Oct,Weekend,18,0
Solar_C1_Industrial,Agliè,Oct,Weekend,19,0
Solar_C1_Industrial,Agliè,Oct,Weekend,20,0
Solar_C1_Industrial,Agliè,Oct,Weekend,21,0
Solar_C1_Industrial,Agliè,Oct,Weekend,22,0
Solar_C1_Industrial,Agliè,Oct,Weekend,23,0
Solar_C1_Industrial,Agliè,Oct,Weekend,24,0
Solar_C1_Industrial,Agliè,Nov,Weekday,1,0
Solar_C1_Industrial,Agliè,Nov,Weekday,2,0
Solar_C1_Industrial,Agliè,Nov,Weekday,3,0
Solar_C1_Industrial,Agliè,Nov,Weekday,4,0
Solar_C1_Industrial,Agliè,Nov,Weekday,5,0
Solar_C1_Industrial,Agliè,Nov,Weekday,6,0
Solar_C1_Industrial,Agliè,Nov,Weekday,7,0
Solar_C1_Industrial,Agliè,Nov,Weekday,8,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,9,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,10,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,11,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,12,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,13,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,14,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,15,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,16,0.0
Solar_C1_Industrial,Agliè,Nov,Weekday,17,0
Solar_C1_Industrial,Agliè,Nov,Weekday,18,0
Solar_C1_Industrial,Agliè,Nov,Weekday,19,0
Solar_C1_Industrial,Agliè,Nov,Weekday,20,0
Solar_C1_Industrial,Agliè,Nov,Weekday,21,0
Solar_C1_Industrial,Agliè,Nov,Weekday,22,0
Solar_C1_Industrial,Agliè,Nov,Weekday,23,0
Solar_C1_Industrial,Agliè,Nov,Weekday,24,0
Solar_C1_Industrial,Agliè,Nov,Weekend,1,0
Solar_C1_Industrial,Agliè,Nov,Weekend,2,0
Solar_C1_Industrial,Agliè,Nov,Weekend,3,0
Solar_C1_Industrial,Agliè,Nov,Weekend,4,0
Solar_C1_Industrial,Agliè,Nov,Weekend,5,0
Solar_C1_Industrial,Agliè,Nov,Weekend,6,0
Solar_C1_Industrial,Agliè,Nov,Weekend,7,0
Solar_C1_Industrial,Agliè,Nov,Weekend,8,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,9,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,10,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,11,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,12,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,13,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,14,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,15,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,16,0.0
Solar_C1_Industrial,Agliè,Nov,Weekend,17,0
Solar_C1_Industrial,Agliè,Nov,Weekend,18,0
Solar_C1_Industrial,Agliè,Nov,Weekend,19,0
Solar_C1_Industrial,Agliè,Nov,Weekend,20,0
Solar_C1_Industrial,Agliè,Nov,Weekend,21,0
Solar_C1_Industrial,Agliè,Nov,Weekend,22,0
Solar_C1_Industrial,Agliè,Nov,Weekend,23,0
Solar_C1_Industrial,Agliè,Nov,Weekend,24,0
Solar_C1_Industrial,Agliè,Dec,Weekday,1,0
Solar_C1_Industrial,Agliè,Dec,Weekday,2,0
Solar_C1_Industrial,Agliè,Dec,Weekday,3,0
Solar_C1_Industrial,Agliè,Dec,Weekday,4,0
Solar_C1_Industrial,Agliè,Dec,Weekday,5,0
Solar_C1_Industrial,Agliè,Dec,Weekday,6,0
Solar_C1_Industrial,Agliè,Dec,Weekday,7,0
Solar_C1_Industrial,Agliè,Dec,Weekday,8,0
Solar_C1_Industrial,Agliè,Dec,Weekday,9,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,10,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,11,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,12,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,13,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,14,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,15,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,16,0.0
Solar_C1_Industrial,Agliè,Dec,Weekday,17,0
Solar_C1_Industrial,Agliè,Dec,Weekday,18,0
Solar_C1_Industrial,Agliè,Dec,Weekday,19,0
Solar_C1_Industrial,Agliè,Dec,Weekday,20,0
Solar_C1_Industrial,Agliè,Dec,Weekday,21,0
Solar_C1_Industrial,Agliè,Dec,Weekday,22,0
Solar_C1_Industrial,Agliè,Dec,Weekday,23,0
Solar_C1_Industrial,Agliè,Dec,Weekday,24,0
Solar_C1_Industrial,Agliè,Dec,Weekend,1,0
Solar_C1_Industrial,Agliè,Dec,Weekend,2,0
Solar_C1_Industrial,Agliè,Dec,Weekend,3,0
Solar_C1_Industrial,Agliè,Dec,Weekend,4,0
Solar_C1_Industrial,Agliè,Dec,Weekend,5,0
Solar_C1_Industrial,Agliè,Dec,Weekend,6,0
Solar_C1_Industrial,Agliè,Dec,Weekend,7,0
Solar_C1_Industrial,Agliè,Dec,Weekend,8,0
Solar_C1_Industrial,Agliè,Dec,Weekend,9,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,10,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,11,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,12,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,13,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,14,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,15,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,16,0.0
Solar_C1_Industrial,Agliè,Dec,Weekend,17,0
Solar_C1_Industrial,Agliè,Dec,Weekend,18,0
Solar_C1_Industrial,Agliè,Dec,Weekend,19,0
Solar_C1_Industrial,Agliè,Dec,Weekend,20,0
Solar_C1_Industrial,Agliè,Dec,Weekend,21,0
Solar_C1_Industrial,Agliè,Dec,Weekend,22,0
Solar_C1_Industrial,Agliè,Dec,Weekend,23,0
Solar_C1_Industrial,Agliè,Dec,Weekend,24,0
Solar_C1_Industrial,Airasca,Jan,Weekday,1,0
Solar_C1_Industrial,Airasca,Jan,Weekday,2,0
Solar_C1_Industrial,Airasca,Jan,Weekday,3,0
Solar_C1_Industrial,Airasca,Jan,Weekday,4,0
Solar_C1_Industrial,Airasca,Jan,Weekday,5,0
Solar_C1_Industrial,Airasca,Jan,Weekday,6,0
Solar_C1_Industrial,Airasca,Jan,Weekday,7,0
Solar_C1_Industrial,Airasca,Jan,Weekday,8,0
Solar_C1_Industrial,Airasca,Jan,Weekday,9,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,10,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,11,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,12,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,13,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,14,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,15,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,16,0.0
Solar_C1_Industrial,Airasca,Jan,Weekday,17,0
Solar_C1_Industrial,Airasca,Jan,Weekday,18,0
Solar_C1_Industrial,Airasca,Jan,Weekday,19,0
Solar_C1_Industrial,Airasca,Jan,Weekday,20,0
Solar_C1_Industrial,Airasca,Jan,Weekday,21,0
Solar_C1_Industrial,Airasca,Jan,Weekday,22,0
Solar_C1_Industrial,Airasca,Jan,Weekday,23,0
Solar_C1_Industrial,Airasca,Jan,Weekday,24,0
Solar_C1_Industrial,Airasca,Jan,Weekend,1,0
Solar_C1_Industrial,Airasca,Jan,Weekend,2,0
Solar_C1_Industrial,Airasca,Jan,Weekend,3,0
Solar_C1_Industrial,Airasca,Jan,Weekend,4,0
Solar_C1_Industrial,Airasca,Jan,Weekend,5,0
Solar_C1_Industrial,Airasca,Jan,Weekend,6,0
Solar_C1_Industrial,Airasca,Jan,Weekend,7,0
Solar_C1_Industrial,Airasca,Jan,Weekend,8,0
Solar_C1_Industrial,Airasca,Jan,Weekend,9,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,10,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,11,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,12,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,13,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,14,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,15,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,16,0.0
Solar_C1_Industrial,Airasca,Jan,Weekend,17,0
Solar_C1_Industrial,Airasca,Jan,Weekend,18,0
Solar_C1_Industrial,Airasca,Jan,Weekend,19,0
Solar_C1_Industrial,Airasca,Jan,Weekend,20,0
Solar_C1_Industrial,Airasca,Jan,Weekend,21,0
Solar_C1_Industrial,Airasca,Jan,Weekend,22,0
Solar_C1_Industrial,Airasca,Jan,Weekend,23,0
Solar_C1_Industrial,Airasca,Jan,Weekend,24,0
Solar_C1_Industrial,Airasca,Feb,Weekday,1,0
Solar_C1_Industrial,Airasca,Feb,Weekday,2,0
Solar_C1_Industrial,Airasca,Feb,Weekday,3,0
Solar_C1_Industrial,Airasca,Feb,Weekday,4,0
Solar_C1_Industrial,Airasca,Feb,Weekday,5,0
Solar_C1_Industrial,Airasca,Feb,Weekday,6,0
Solar_C1_Industrial,Airasca,Feb,Weekday,7,0
Solar_C1_Industrial,Airasca,Feb,Weekday,8,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,9,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,10,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,11,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,12,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,13,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,14,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,15,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,16,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,17,0.0
Solar_C1_Industrial,Airasca,Feb,Weekday,18,0
Solar_C1_Industrial,Airasca,Feb,Weekday,19,0
Solar_C1_Industrial,Airasca,Feb,Weekday,20,0
Solar_C1_Industrial,Airasca,Feb,Weekday,21,0
Solar_C1_Industrial,Airasca,Feb,Weekday,22,0
Solar_C1_Industrial,Airasca,Feb,Weekday,23,0
Solar_C1_Industrial,Airasca,Feb,Weekday,24,0
Solar_C1_Industrial,Airasca,Feb,Weekend,1,0
Solar_C1_Industrial,Airasca,Feb,Weekend,2,0
Solar_C1_Industrial,Airasca,Feb,Weekend,3,0
Solar_C1_Industrial,Airasca,Feb,Weekend,4,0
Solar_C1_Industrial,Airasca,Feb,Weekend,5,0
Solar_C1_Industrial,Airasca,Feb,Weekend,6,0
Solar_C1_Industrial,Airasca,Feb,Weekend,7,0
Solar_C1_Industrial,Airasca,Feb,Weekend,8,0.0
Solar_C1_Industrial,Airasca,Feb,Weekend,9,0.0
Solar_C1_Industrial,Airasca,Feb,Weekend,10,0.0
Solar_C1_Industrial,Airasca,Feb,Weekend,11,0.0
Solar_C1_Industrial,Airasca,Feb,Weekend,12,0.0
